Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AvgTimePerPage,VisitorType_Weekend
0,0.0,0,0.0,2.70805020110221,6.065914722685576,0.014285714,0.033333333,0.0,0.0,Nov,1,8,4,11,Returning_Visitor,False,2.70805020110221,6.065914722685576,30.708333335714286,Returning_Visitor_False
7,4.9141243937154115,5,6.066881186315457,4.23410650459726,8.287914483709113,0.013513514,0.019008442,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,4.394449154672439,8.4209174691718,56.75084792875,Returning_Visitor_True
0,0.0,0,0.0,2.5649493574615367,4.605170185988092,0.176923077,0.192307692,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,2.5649493574615367,4.605170185988092,8.25,Returning_Visitor_False
2,2.995732273553991,0,0.0,3.1780538303479458,7.537294006557007,0.028571429,0.041156463,0.0,0.0,May,3,2,4,1,Returning_Visitor,False,3.258096538021482,7.547367016047383,75.78978756000001,Returning_Visitor_False
9,6.358917655660842,0,0.0,4.060443010546419,7.5385992159092945,0.003472222,0.010446429,1.7922043330947834,0.0,Nov,2,2,4,8,New_Visitor,False,4.204692619390966,7.8062146392088,37.19419191363637,New_Visitor_False
9,5.3442462984364365,0,0.0,2.6390573296152584,5.185894936947252,0.0,0.03125,0.0,0.0,May,1,1,8,4,Returning_Visitor,False,3.1354942159291497,5.958769164183737,17.55151515,Returning_Visitor_False
1,4.210645017918261,0,0.0,3.1354942159291497,6.4653371702598825,0.0,0.004761905,0.0,0.0,Oct,3,2,4,6,New_Visitor,False,3.1780538303479458,6.563687603265963,30.777432713043478,New_Visitor_False
1,3.7727609380946383,0,0.0,4.219507705176107,7.789352864434904,0.006153846,0.01030303,0.0,0.0,Dec,1,1,6,1,Returning_Visitor,False,4.23410650459726,7.806799909285606,36.12138827941176,Returning_Visitor_False
5,5.14151734698416,3,4.672828834461906,4.51085950651685,8.474991238315962,0.004166667,0.007479289,3.75086831716527,0.0,Nov,3,2,6,1,Returning_Visitor,False,4.59511985013459,8.53096902085859,51.71791598979592,Returning_Visitor_False
6,4.06474409244581,0,0.0,3.6109179126442243,7.5660059547888405,0.0125,0.018083333,3.108867559803459,0.0,Nov,1,1,1,2,Returning_Visitor,False,3.7612001156935624,7.595216683106764,47.3252550952381,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,6.211101959092904,0.016666667,0.025,0.0,0.0,Dec,1,8,3,1,Returning_Visitor,True,2.1972245773362196,6.211101959092904,62.15625,Returning_Visitor_True
0,0.0,0,0.0,2.302585092994046,5.335613151291733,0.0,0.005555556,0.0,0.0,Jul,2,4,3,4,New_Visitor,False,2.302585092994046,5.335613151291733,22.955555555555556,New_Visitor_False
1,6.421080115502659,0,0.0,1.6094379124341003,6.86484777797086,0.161904762,0.096298701,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,1.791759469228055,7.359891906420657,314.13333334,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,4.519612297626445,0.0,0.025,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,1.6094379124341003,4.519612297626445,22.7,Returning_Visitor_True
0,0.0,0,0.0,1.791759469228055,0.0,0.2,0.2,0.0,0.6,May,3,2,8,13,Returning_Visitor,False,1.791759469228055,0.0,0.0,Returning_Visitor_False
0,0.0,0,0.0,4.454347296253507,7.655912059528755,0.003529412,0.014196078,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,4.454347296253507,7.655912059528755,24.848253117647058,Returning_Visitor_False
1,4.3254562831854875,0,0.0,2.1972245773362196,6.698268054115413,0.0,0.036666667,2.457635597000928,0.0,Nov,2,2,1,4,Returning_Visitor,False,2.302585092994046,6.786265381394427,98.28888888888889,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,5.981414211254481,0.0,0.066666667,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,1.3862943611198906,5.981414211254481,131.66666666666666,Returning_Visitor_False
1,3.8607297110405954,0,0.0,3.713572066704308,7.757884840602091,0.017073171,0.030325203,2.34879233915803,0.0,Nov,1,1,1,3,Returning_Visitor,False,3.7376696182833684,7.77756218504273,58.18170731707317,Returning_Visitor_False
1,5.952723718791551,0,0.0,2.4849066497880004,4.536891345234797,0.0,0.016666667,0.0,0.0,Jul,2,2,9,2,New_Visitor,False,2.5649493574615367,6.167935690223761,39.68333333333334,New_Visitor_False
0,0.0,0,0.0,1.9459101490553132,5.470167623474696,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,1.9459101490553132,5.470167623474696,39.416666666666664,Returning_Visitor_True
0,0.0,2,5.269145989247757,4.672828834461906,8.636670484163725,0.008878505,0.017232253,0.0,1.0,May,3,2,8,2,Returning_Visitor,True,4.6913478822291435,8.670392837554285,53.95174327777777,Returning_Visitor_True
2,3.6938669956249757,0,0.0,1.9459101490553132,4.470495282661489,0.0,0.028571429,0.0,0.0,Nov,1,1,3,3,New_Visitor,False,2.1972245773362196,4.841032509710076,15.700000000000001,New_Visitor_False
0,0.0,0,0.0,1.3862943611198906,4.014579593753238,0.0,0.066666667,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,True,1.3862943611198906,4.014579593753238,18.133333333333333,Returning_Visitor_True
4,5.216293531069446,1,3.091042453358316,3.044522437723423,6.4806578707468585,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,3.258096538021482,6.753029433778981,34.226,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,6.035481432524756,0.1,0.125,0.0,0.6,May,2,5,1,3,Returning_Visitor,False,2.5649493574615367,6.035481432524756,34.75,Returning_Visitor_False
7,6.395261598115449,3,4.980176086611547,4.430816798843313,8.833700700855223,0.011512297,0.039305682,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,4.543294782270004,8.936447159794728,81.75411546236559,Returning_Visitor_False
1,0.0,0,0.0,2.0794415416798357,4.48863636973214,0.0625,0.116666667,0.0,0.8,May,3,2,1,6,Returning_Visitor,False,2.1972245773362196,4.48863636973214,11.0,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,6.2271952138618305,0.083333333,0.123412698,0.0,0.4,May,2,2,1,6,Returning_Visitor,False,2.5649493574615367,6.2271952138618305,42.11111110833333,Returning_Visitor_False
1,4.418840607796598,0,0.0,4.0943445622221,7.564301866314757,0.007909605,0.023728814,3.2139151828033685,0.0,May,2,2,9,13,Returning_Visitor,False,4.110873864173311,7.605950806169627,33.485370366666665,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,4.127134385045092,0.0,0.05,0.0,0.0,May,3,2,3,15,Returning_Visitor,False,1.0986122886681098,4.127134385045092,30.5,Returning_Visitor_False
1,3.960813169597578,0,0.0,3.332204510175204,6.708470659550406,0.007407407,0.017354497,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,3.367295829986474,6.769431468704106,31.06488095357143,Returning_Visitor_False
2,3.4965075614664802,0,0.0,2.0794415416798357,5.1089711948171175,0.0,0.008333333,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,2.302585092994046,5.285738584341177,21.833333333333332,Returning_Visitor_False
1,4.353498551059343,0,0.0,3.5263605246161616,7.21336935741437,0.0,0.020833333,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,True,3.5553480614894135,7.268368291639376,42.15318626470588,Returning_Visitor_True
12,5.452498658192463,1,3.005682604407159,3.1354942159291497,6.224615004704643,0.0,0.003763441,0.0,0.0,Sep,1,1,1,3,New_Visitor,False,3.58351893845611,6.628793801502198,21.587687074285714,New_Visitor_False
0,0.0,1,4.844187086458591,3.828641396489095,7.2016265579696865,0.028787879,0.028371212,0.0,0.0,May,3,2,3,18,Returning_Visitor,False,3.8501476017100584,7.291391323277851,31.88285215217391,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,2.9444389791664403,0.033333333,0.166666667,0.0,1.0,May,3,2,1,4,Returning_Visitor,True,1.3862943611198906,2.9444389791664403,6.0,Returning_Visitor_True
7,5.877735781779639,1,3.6375861597263857,4.127134385045092,6.52821199279886,0.0,0.006349206,0.0,0.0,May,2,2,1,3,New_Visitor,False,4.248495242049359,6.982096047143909,15.596721876811594,New_Visitor_False
7,5.117494686077518,2,5.020585624949423,3.7612001156935624,8.04817428932753,0.009614512,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,3.9512437185814275,8.144532715450438,67.51951871960785,Returning_Visitor_False
5,4.967727793084979,0,0.0,3.4011973816621555,7.52818838707404,0.025806452,0.031075269,0.0,0.0,May,3,2,2,4,Returning_Visitor,False,3.5553480614894135,7.602118386503183,58.86568626470588,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,3.100092288878234,0.0,0.1,0.0,0.0,June,2,2,5,1,Returning_Visitor,False,1.0986122886681098,3.100092288878234,10.6,Returning_Visitor_False
0,0.0,0,0.0,4.31748811353631,7.90865700927432,0.008108108,0.024324324,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,False,4.31748811353631,7.90865700927432,36.75316339189189,Returning_Visitor_False
0,0.0,0,0.0,3.4965075614664802,7.771540285771597,0.0,0.012903226,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,3.4965075614664802,7.771540285771597,74.0975694375,Returning_Visitor_False
3,4.948759890378168,0,0.0,3.295836866004329,7.396604027627289,0.0,0.004938272,0.0,0.0,Nov,4,5,2,2,Returning_Visitor,True,3.4011973816621555,7.478982306241441,61.01510672413793,Returning_Visitor_True
0,0.0,0,0.0,1.3862943611198906,3.1023420086122493,0.0,0.066666667,0.0,0.0,Nov,3,2,1,2,New_Visitor,True,1.3862943611198906,3.1023420086122493,7.083333333333333,New_Visitor_True
0,0.0,0,0.0,1.791759469228055,5.677438499316599,0.18,0.186666667,0.0,0.0,Oct,3,2,8,20,Returning_Visitor,False,1.791759469228055,5.677438499316599,58.239999999999995,Returning_Visitor_False
1,3.054001181677967,0,0.0,1.9459101490553132,5.324959297494458,0.0,0.028571429,0.0,0.0,Oct,2,7,3,5,New_Visitor,True,2.0794415416798357,5.418763519623904,32.08571428571428,New_Visitor_True
9,5.962936463493444,0,0.0,4.174387269895637,6.889084254569838,0.000866739,0.012798697,2.3591129630886183,0.0,Nov,3,2,3,1,Returning_Visitor,False,4.30406509320417,7.2220200299433515,18.74318081369863,Returning_Visitor_False
0,0.0,0,0.0,2.3978952727983707,5.44673737166631,0.12,0.14,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,2.3978952727983707,5.44673737166631,23.1,Returning_Visitor_False
1,2.8903717578961645,1,3.2088254890146994,4.143134726391533,8.213340235089369,0.016612903,0.027150538,1.5398258231285034,0.0,Dec,3,2,3,1,Returning_Visitor,True,4.174387269895637,8.224323516190497,58.274950953125,Returning_Visitor_True
3,4.102643365036796,0,0.0,1.3862943611198906,3.8753590210565547,0.033333333,0.05,0.0,0.0,Aug,1,1,1,4,New_Visitor,False,1.9459101490553132,4.679349584162343,17.783333333333335,New_Visitor_False
0,0.0,0,0.0,3.4011973816621555,6.193198726438826,0.014285714,0.02173913,0.0,0.0,Nov,1,8,1,11,New_Visitor,False,3.4011973816621555,6.193198726438826,16.841692789655173,New_Visitor_False
1,2.5563656138563524,0,0.0,4.718498871295094,8.163906757985794,9.83e-05,0.009438427,2.566222814732063,0.0,Mar,3,2,5,2,Returning_Visitor,False,4.727387818712341,8.167286375337834,31.453292784732145,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,1.0,May,1,1,1,2,Returning_Visitor,True,0.6931471805599453,0.0,0.0,Returning_Visitor_True
10,7.468540450921493,3,4.248495242049359,3.1354942159291497,7.348296381082982,0.01372549,0.070490196,1.6637923990081687,0.0,May,2,4,2,3,Returning_Visitor,False,3.58351893845611,8.12373429088286,96.35986394285715,Returning_Visitor_False
10,5.495664362681419,4,3.1780538303479458,3.871201010907891,7.3368166304322076,0.022807018,0.036908939,1.8235942995779568,0.0,Sep,1,1,1,3,Returning_Visitor,False,4.127134385045092,7.496346392062372,29.515550644262298,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,1.9459101490553132,0.1,0.15,0.0,0.2,May,2,2,3,13,Returning_Visitor,False,1.6094379124341003,1.9459101490553132,1.5,Returning_Visitor_False
0,0.0,0,0.0,2.772588722239781,6.284600470242227,0.0,0.02,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,2.772588722239781,6.284600470242227,35.68333333333333,Returning_Visitor_True
4,4.297285406218791,0,0.0,3.367295829986474,7.130145212798001,0.0140625,0.024479167,0.0,0.0,Nov,2,6,4,2,Returning_Visitor,False,3.4965075614664802,7.186566874576001,41.26744790625,Returning_Visitor_False
0,0.0,0,0.0,3.091042453358316,7.400925967509407,0.042857143,0.065873016,0.0,0.4,May,2,4,1,3,Returning_Visitor,False,3.091042453358316,7.400925967509407,77.92857142857143,Returning_Visitor_False
0,0.0,0,0.0,3.295836866004329,5.922605595135555,0.019230769,0.059615385,0.0,0.0,Sep,2,1,1,2,Returning_Visitor,False,3.295836866004329,5.922605595135555,14.322435896153847,Returning_Visitor_False
1,4.455509411433685,0,0.0,2.1972245773362196,5.274171033145016,0.075,0.078125,0.0,0.0,Nov,3,3,1,1,Returning_Visitor,True,2.302585092994046,5.635962384478042,31.036507933333333,Returning_Visitor_True
0,0.0,0,0.0,2.302585092994046,4.992980358857535,0.075,0.0875,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,2.302585092994046,4.992980358857535,16.26388888888889,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,1.3862943611198906,0.0,0.0,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,7.411314566756082,0.016666667,0.027777778,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,2.5649493574615367,7.411314566756082,137.79999999999998,Returning_Visitor_False
9,4.182050142641207,3,4.611152257665639,3.5263605246161616,6.645628319645556,0.004878049,0.013617886,3.745877062969901,0.0,Sep,2,2,4,2,Returning_Visitor,False,3.828641396489095,6.838955246007787,20.72251851777778,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,5.556828061699537,0.0,0.066666667,0.0,0.0,May,3,2,3,4,Returning_Visitor,True,1.3862943611198906,5.556828061699537,86.0,Returning_Visitor_True
4,3.0349529867072724,0,0.0,1.0986122886681098,2.3978952727983707,0.0125,0.034166667,0.0,0.0,Sep,1,1,6,5,New_Visitor,True,1.9459101490553132,3.427514689979529,4.966666666666667,New_Visitor_True
0,0.0,0,0.0,1.6094379124341003,1.6094379124341003,0.125,0.175,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,1.6094379124341003,1.6094379124341003,1.0,Returning_Visitor_False
0,0.0,0,0.0,3.4657359027997265,6.782692686566089,0.017204301,0.02609319,0.0,0.0,Oct,3,2,2,13,Returning_Visitor,True,3.4657359027997265,6.782692686566089,28.433602151612906,Returning_Visitor_True
0,0.0,0,0.0,1.9459101490553132,5.0238805208462765,0.0,0.08,0.0,0.0,Dec,1,8,4,6,Returning_Visitor,False,1.9459101490553132,5.0238805208462765,25.166666666666668,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,4.33729074083249,0.0,0.066666667,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,True,1.3862943611198906,4.33729074083249,25.166666666666668,Returning_Visitor_True
2,3.068052935133617,0,0.0,3.091042453358316,6.580275819143114,0.004347826,0.010434783,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,3.1780538303479458,6.608321889744516,32.184265008695654,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,0.0,0.2,0.2,0.0,0.0,Nov,3,2,9,1,Returning_Visitor,False,1.0986122886681098,0.0,0.0,Returning_Visitor_False
0,0.0,0,0.0,3.7612001156935624,6.779959785504871,0.004761905,0.024603175,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,3.7612001156935624,6.779959785504871,20.92936507857143,Returning_Visitor_True
0,0.0,0,0.0,1.0986122886681098,2.8903717578961645,0.0,0.1,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,1.0986122886681098,2.8903717578961645,8.5,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,6.354370040797351,0.016666667,0.083333333,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,2.5649493574615367,6.354370040797351,47.833333333333336,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,4.33729074083249,0.02,0.013333333,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,True,1.791759469228055,4.33729074083249,15.1,Returning_Visitor_True
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
0,0.0,1,3.449987545831587,3.2188758248682006,7.4325634047492075,0.0,0.008,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,3.258096538021482,7.450448411079519,68.78538096,Returning_Visitor_False
6,5.3706380281276624,0,0.0,3.332204510175204,6.722755138022529,0.0,0.021428571,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,3.5263605246161616,6.951871840483717,31.6395202030303,Returning_Visitor_False
1,1.791759469228055,0,0.0,3.713572066704308,7.912972220050694,0.0,0.012357724,0.0,0.0,Jul,2,10,2,2,Returning_Visitor,True,3.7376696182833684,7.914800374124757,66.7439024390244,Returning_Visitor_True
4,4.113602378881011,3,5.1089711948171175,5.075173815233827,8.632290587524553,0.002453988,0.018075125,1.309013090375734,0.0,Dec,2,2,3,1,Returning_Visitor,False,5.117993812416755,8.671557598974097,35.14204946789157,Returning_Visitor_False
2,5.155601064346442,3,4.90527477843843,2.772588722239781,6.3465014835195666,0.0,0.025,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,True,3.044522437723423,6.77638535817915,43.794666665,Returning_Visitor_True
0,0.0,0,0.0,1.0986122886681098,3.5610460826040513,0.0,0.1,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,1.0986122886681098,3.5610460826040513,17.1,Returning_Visitor_False
7,4.5217885770490405,0,0.0,3.1780538303479458,5.697512861642606,0.0,0.012068966,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,3.4339872044851463,5.963900628761772,12.9375,New_Visitor_False
9,5.107963637855205,0,0.0,4.634728988229636,8.349506684488988,0.0,0.00849359,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,4.718498871295094,8.387637377649469,39.56241240810811,Returning_Visitor_True
5,4.590056548178043,0,0.0,3.2188758248682006,6.632192068116606,0.04,0.059846154,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,3.4011973816621555,6.753022948495593,29.50498084137931,Returning_Visitor_True
6,4.969813299576001,0,0.0,3.4965075614664802,7.736350763717131,0.0,0.001015625,4.148364770913618,0.0,Nov,3,2,9,3,New_Visitor,True,3.6635616461296463,7.796921443459635,64.00263157894737,New_Visitor_True
0,0.0,0,0.0,2.0794415416798357,4.584967478670572,0.057142857,0.1,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,2.0794415416798357,4.584967478670572,13.857142857142858,Returning_Visitor_False
1,1.791759469228055,0,0.0,2.6390573296152584,6.303665000997158,0.013333333,0.020784314,3.300277147053091,0.0,Mar,2,2,3,2,Returning_Visitor,True,2.70805020110221,6.312771347260723,39.326530614285716,Returning_Visitor_True
0,0.0,0,0.0,1.9459101490553132,6.206575926724928,0.0,0.02,4.368941395125226,0.0,Mar,1,2,9,2,Returning_Visitor,True,1.9459101490553132,6.206575926724928,82.5,Returning_Visitor_True
0,0.0,0,0.0,2.5649493574615367,6.306883374470573,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,2.5649493574615367,6.306883374470573,45.61111110833334,Returning_Visitor_False
4,4.244678443474857,0,0.0,3.8066624897703196,7.823992676234027,0.0,0.014444444,2.512086304521956,0.0,Oct,2,2,4,1,Returning_Visitor,False,3.8918202981106265,7.85111628250743,53.49166667354166,Returning_Visitor_False
0,0.0,2,3.828641396489095,2.4849066497880004,6.437751649736401,0.015384615,0.046153846,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,False,2.6390573296152584,6.507277712385012,51.46153846153846,Returning_Visitor_False
0,0.0,0,0.0,2.302585092994046,5.254017107477241,0.0,0.033333333,0.0,0.0,Dec,1,1,3,2,New_Visitor,False,2.302585092994046,5.254017107477241,21.148148144444445,New_Visitor_False
16,6.648466281031574,0,0.0,3.970291913552122,8.187057048888704,0.007795699,0.018264209,0.0,0.0,May,1,2,1,2,Returning_Visitor,False,4.23410650459726,8.38131145489616,64.17249000000001,Returning_Visitor_False
4,4.33729074083249,0,0.0,2.3978952727983707,5.07500713446836,0.023076923,0.038461538,3.0751384506849386,0.0,Oct,1,1,3,2,Returning_Visitor,True,2.70805020110221,5.46159767265007,16.748095235714285,Returning_Visitor_True
2,4.241980561093524,3,4.110873864173311,4.5217885770490405,7.760718123006429,0.002749141,0.012841597,3.9564720682562053,0.0,Dec,2,5,7,2,Returning_Visitor,False,4.574710978503383,7.814050055160527,25.772235359895834,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,5.25227342804663,0.0,0.066666667,0.0,0.0,Mar,2,7,4,3,Returning_Visitor,True,1.3862943611198906,5.25227342804663,63.333333333333336,Returning_Visitor_True
0,0.0,0,0.0,1.9459101490553132,6.511249912294999,0.0,0.016666667,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,1.9459101490553132,6.511249912294999,111.94444444999999,Returning_Visitor_False
0,0.0,0,0.0,3.044522437723423,5.672463791398774,0.0,0.025,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,3.044522437723423,5.672463791398774,14.4875,Returning_Visitor_False
3,4.560172820057356,0,0.0,2.8903717578961645,5.585374243605899,0.0,0.0,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,3.044522437723423,5.889154928283412,18.005000000000003,New_Visitor_False
